step,seen_tokens,time_delta_s,run_name,lr_mult,train_loss,val_loss
28200,1804771800,17.708821296691895,mem64_147M_1024_b64k_s30k,0.3,0.84578125,
28250,1807971750,17.70359992980957,mem64_147M_1024_b64k_s30k,0.2916666666666667,0.8359375,
28300,1811171700,17.70040488243103,mem64_147M_1024_b64k_s30k,0.2833333333333333,0.832890625,
28350,1814371650,17.695313692092896,mem64_147M_1024_b64k_s30k,0.275,0.836171875,
28400,1817571600,17.73951768875122,mem64_147M_1024_b64k_s30k,0.26666666666666666,0.833125,
28450,1820771550,17.722338676452637,mem64_147M_1024_b64k_s30k,0.25833333333333336,0.83484375,
28500,1823971500,14.538427591323853,mem64_147M_1024_b64k_s30k,0.25,,0.828046875
28500,1823971500,32.4955415725708,mem64_147M_1024_b64k_s30k,0.25,0.8384375,
28550,1827171450,17.690266370773315,mem64_147M_1024_b64k_s30k,0.24166666666666667,0.835546875,
28600,1830371400,17.721331357955933,mem64_147M_1024_b64k_s30k,0.23333333333333334,0.848125,
28650,1833571350,17.704812049865723,mem64_147M_1024_b64k_s30k,0.225,0.836328125,
28700,1836771300,17.7035391330719,mem64_147M_1024_b64k_s30k,0.21666666666666667,0.846015625,
28750,1839971250,17.68746566772461,mem64_147M_1024_b64k_s30k,0.20833333333333334,0.829453125,
28800,1843171200,17.68863320350647,mem64_147M_1024_b64k_s30k,0.2,0.840859375,
28850,1846371150,17.710151433944702,mem64_147M_1024_b64k_s30k,0.19166666666666668,0.848828125,
28900,1849571100,17.68050217628479,mem64_147M_1024_b64k_s30k,0.18333333333333332,0.83609375,
28950,1852771050,17.693925857543945,mem64_147M_1024_b64k_s30k,0.175,0.836328125,
29000,1855971000,14.516370058059692,mem64_147M_1024_b64k_s30k,0.16666666666666666,,0.8313671875
29000,1855971000,32.44965863227844,mem64_147M_1024_b64k_s30k,0.16666666666666666,0.82421875,
29050,1859170950,17.733712911605835,mem64_147M_1024_b64k_s30k,0.15833333333333333,0.832265625,
29100,1862370900,17.730229139328003,mem64_147M_1024_b64k_s30k,0.15,0.830625,
29150,1865570850,17.711572647094727,mem64_147M_1024_b64k_s30k,0.14166666666666666,0.8459375,
29200,1868770800,17.70303440093994,mem64_147M_1024_b64k_s30k,0.13333333333333333,0.838828125,
29250,1871970750,17.724308013916016,mem64_147M_1024_b64k_s30k,0.125,0.838359375,
29300,1875170700,17.698703289031982,mem64_147M_1024_b64k_s30k,0.11666666666666667,0.8459375,
29350,1878370650,17.713920831680298,mem64_147M_1024_b64k_s30k,0.10833333333333334,0.833828125,
29400,1881570600,17.723294973373413,mem64_147M_1024_b64k_s30k,0.1,0.83578125,
29450,1884770550,17.72671151161194,mem64_147M_1024_b64k_s30k,0.09166666666666666,0.83125,
29500,1887970500,14.519351720809937,mem64_147M_1024_b64k_s30k,0.08333333333333333,,0.828828125
29500,1887970500,32.43920350074768,mem64_147M_1024_b64k_s30k,0.08333333333333333,0.84140625,
29550,1891170450,17.688988208770752,mem64_147M_1024_b64k_s30k,0.075,0.842890625,
29600,1894370400,17.707594394683838,mem64_147M_1024_b64k_s30k,0.06666666666666667,0.825625,
29650,1897570350,17.761094570159912,mem64_147M_1024_b64k_s30k,0.058333333333333334,0.83125,
29700,1900770300,17.74445652961731,mem64_147M_1024_b64k_s30k,0.05,0.833359375,
29750,1903970250,17.726322650909424,mem64_147M_1024_b64k_s30k,0.041666666666666664,0.832890625,
29800,1907170200,17.70666813850403,mem64_147M_1024_b64k_s30k,0.03333333333333333,0.831015625,
29850,1910370150,17.714558124542236,mem64_147M_1024_b64k_s30k,0.025,0.832421875,
29900,1913570100,17.726019382476807,mem64_147M_1024_b64k_s30k,0.016666666666666666,0.827890625,
29950,1916770050,17.68100595474243,mem64_147M_1024_b64k_s30k,0.008333333333333333,0.836328125,
