step,seen_tokens,time_delta_s,run_name,lr_mult,train_loss,val_loss
3500,223996500,29.835505723953247,window_147M_1024_b64k_s30k,1.0,1.0615625,
3550,227196450,16.44767737388611,window_147M_1024_b64k_s30k,1.0,1.039921875,
3600,230396400,16.41697669029236,window_147M_1024_b64k_s30k,1.0,1.051953125,
3650,233596350,16.430208683013916,window_147M_1024_b64k_s30k,1.0,1.03875,
3700,236796300,16.499537229537964,window_147M_1024_b64k_s30k,1.0,1.0615625,
3750,239996250,16.425058126449585,window_147M_1024_b64k_s30k,1.0,1.0440625,
3800,243196200,16.411739587783813,window_147M_1024_b64k_s30k,1.0,1.031875,
3850,246396150,16.46458625793457,window_147M_1024_b64k_s30k,1.0,1.04609375,
3900,249596100,16.452774047851562,window_147M_1024_b64k_s30k,1.0,1.042734375,
3950,252796050,16.41580057144165,window_147M_1024_b64k_s30k,1.0,1.03359375,
4000,255996000,13.197073936462402,window_147M_1024_b64k_s30k,1.0,,1.0188671875
4000,255996000,29.85545253753662,window_147M_1024_b64k_s30k,1.0,1.02484375,
4050,259195950,16.472220420837402,window_147M_1024_b64k_s30k,1.0,1.0478125,
4100,262395900,16.45172119140625,window_147M_1024_b64k_s30k,1.0,1.0490625,
4150,265595850,16.43777632713318,window_147M_1024_b64k_s30k,1.0,1.030625,
4200,268795800,16.452669382095337,window_147M_1024_b64k_s30k,1.0,1.037890625,
4250,271995750,16.43342399597168,window_147M_1024_b64k_s30k,1.0,1.0321875,
4300,275195700,16.45227861404419,window_147M_1024_b64k_s30k,1.0,1.0203125,
4350,278395650,16.428237199783325,window_147M_1024_b64k_s30k,1.0,1.01109375,
4400,281595600,16.432624101638794,window_147M_1024_b64k_s30k,1.0,1.021796875,
4450,284795550,16.42394709587097,window_147M_1024_b64k_s30k,1.0,1.021484375,
4500,287995500,13.13773512840271,window_147M_1024_b64k_s30k,1.0,,1.01171875
4500,287995500,29.80523657798767,window_147M_1024_b64k_s30k,1.0,1.01828125,
4550,291195450,16.416014909744263,window_147M_1024_b64k_s30k,1.0,1.016171875,
4600,294395400,16.444194555282593,window_147M_1024_b64k_s30k,1.0,1.01984375,
4650,297595350,16.47070598602295,window_147M_1024_b64k_s30k,1.0,1.023515625,
4700,300795300,16.441529273986816,window_147M_1024_b64k_s30k,1.0,1.0115625,
4750,303995250,16.471533060073853,window_147M_1024_b64k_s30k,1.0,1.014453125,
4800,307195200,16.43693780899048,window_147M_1024_b64k_s30k,1.0,1.022109375,
4850,310395150,16.413200616836548,window_147M_1024_b64k_s30k,1.0,1.005390625,
4900,313595100,16.41117548942566,window_147M_1024_b64k_s30k,1.0,1.002265625,
4950,316795050,16.40059185028076,window_147M_1024_b64k_s30k,1.0,1.02046875,
5000,319995000,13.183010578155518,window_147M_1024_b64k_s30k,1.0,,1.00125
5000,319995000,31.45547103881836,window_147M_1024_b64k_s30k,1.0,1.00703125,
5050,323194950,16.427480936050415,window_147M_1024_b64k_s30k,1.0,0.9940625,
5100,326394900,16.44594097137451,window_147M_1024_b64k_s30k,1.0,1.00296875,
5150,329594850,16.431002378463745,window_147M_1024_b64k_s30k,1.0,0.995625,
5200,332794800,16.40058135986328,window_147M_1024_b64k_s30k,1.0,1.007109375,
5250,335994750,16.46023464202881,window_147M_1024_b64k_s30k,1.0,1.01453125,
5300,339194700,16.427608251571655,window_147M_1024_b64k_s30k,1.0,1.00453125,
5350,342394650,16.455010652542114,window_147M_1024_b64k_s30k,1.0,1.01515625,
5400,345594600,16.457958698272705,window_147M_1024_b64k_s30k,1.0,1.002890625,
5450,348794550,16.435749769210815,window_147M_1024_b64k_s30k,1.0,1.0109375,
5500,351994500,13.194617986679077,window_147M_1024_b64k_s30k,1.0,,0.99046875
5500,351994500,29.84627103805542,window_147M_1024_b64k_s30k,1.0,1.00125,
5550,355194450,16.42208194732666,window_147M_1024_b64k_s30k,1.0,0.997578125,
5600,358394400,16.408467531204224,window_147M_1024_b64k_s30k,1.0,0.991796875,
5650,361594350,16.424842596054077,window_147M_1024_b64k_s30k,1.0,1.01484375,
5700,364794300,16.421337366104126,window_147M_1024_b64k_s30k,1.0,0.9928125,
5750,367994250,16.449081420898438,window_147M_1024_b64k_s30k,1.0,0.999609375,
5800,371194200,16.42672109603882,window_147M_1024_b64k_s30k,1.0,0.995078125,
5850,374394150,16.411924600601196,window_147M_1024_b64k_s30k,1.0,0.998671875,
5900,377594100,16.435494899749756,window_147M_1024_b64k_s30k,1.0,0.999609375,
5950,380794050,16.410130739212036,window_147M_1024_b64k_s30k,1.0,0.979609375,
6000,383994000,13.2007315158844,window_147M_1024_b64k_s30k,1.0,,0.979453125
6000,383994000,29.835933685302734,window_147M_1024_b64k_s30k,1.0,0.984140625,
6050,387193950,16.4317843914032,window_147M_1024_b64k_s30k,1.0,0.984921875,
6100,390393900,16.40909218788147,window_147M_1024_b64k_s30k,1.0,0.98609375,
6150,393593850,16.417818069458008,window_147M_1024_b64k_s30k,1.0,0.97296875,
6200,396793800,16.439483880996704,window_147M_1024_b64k_s30k,1.0,0.992109375,
6250,399993750,16.439855337142944,window_147M_1024_b64k_s30k,1.0,0.99390625,
6300,403193700,16.4420223236084,window_147M_1024_b64k_s30k,1.0,1.0053125,
6350,406393650,16.423917531967163,window_147M_1024_b64k_s30k,1.0,0.97953125,
6400,409593600,16.444549083709717,window_147M_1024_b64k_s30k,1.0,0.98140625,
6450,412793550,16.426363468170166,window_147M_1024_b64k_s30k,1.0,0.976484375,
6500,415993500,13.21001148223877,window_147M_1024_b64k_s30k,1.0,,0.9752734375
6500,415993500,29.835856914520264,window_147M_1024_b64k_s30k,1.0,0.979453125,
6550,419193450,16.435320615768433,window_147M_1024_b64k_s30k,1.0,0.981875,
6600,422393400,16.426461458206177,window_147M_1024_b64k_s30k,1.0,0.986875,
6650,425593350,16.446465969085693,window_147M_1024_b64k_s30k,1.0,0.98453125,
6700,428793300,16.44578266143799,window_147M_1024_b64k_s30k,1.0,0.972265625,
6750,431993250,16.40425992012024,window_147M_1024_b64k_s30k,1.0,0.966875,
6800,435193200,16.412673234939575,window_147M_1024_b64k_s30k,1.0,0.96984375,
6850,438393150,16.46624493598938,window_147M_1024_b64k_s30k,1.0,0.98125,
6900,441593100,16.422643661499023,window_147M_1024_b64k_s30k,1.0,0.983125,
6950,444793050,16.422372579574585,window_147M_1024_b64k_s30k,1.0,0.987421875,
7000,447993000,13.204133749008179,window_147M_1024_b64k_s30k,1.0,,0.9634375
7000,447993000,29.839268922805786,window_147M_1024_b64k_s30k,1.0,0.972734375,
7050,451192950,16.461927890777588,window_147M_1024_b64k_s30k,1.0,0.97125,
7100,454392900,16.448875904083252,window_147M_1024_b64k_s30k,1.0,0.9796875,
7150,457592850,16.431511163711548,window_147M_1024_b64k_s30k,1.0,0.97859375,
7200,460792800,16.412760972976685,window_147M_1024_b64k_s30k,1.0,0.97578125,
7250,463992750,16.445956230163574,window_147M_1024_b64k_s30k,1.0,0.97078125,
7300,467192700,16.48103356361389,window_147M_1024_b64k_s30k,1.0,0.96171875,
7350,470392650,16.44499397277832,window_147M_1024_b64k_s30k,1.0,0.96265625,
7400,473592600,16.41240906715393,window_147M_1024_b64k_s30k,1.0,0.9609375,
7450,476792550,16.426604986190796,window_147M_1024_b64k_s30k,1.0,0.97171875,
7500,479992500,13.16445255279541,window_147M_1024_b64k_s30k,1.0,,0.9565234375
7500,479992500,29.79040288925171,window_147M_1024_b64k_s30k,1.0,0.958828125,
7550,483192450,16.446922063827515,window_147M_1024_b64k_s30k,1.0,0.968515625,
7600,486392400,16.43439769744873,window_147M_1024_b64k_s30k,1.0,0.96625,
7650,489592350,16.430554389953613,window_147M_1024_b64k_s30k,1.0,0.96515625,
7700,492792300,16.44901466369629,window_147M_1024_b64k_s30k,1.0,0.965,
7750,495992250,16.464537382125854,window_147M_1024_b64k_s30k,1.0,0.957890625,
7800,499192200,16.42228651046753,window_147M_1024_b64k_s30k,1.0,0.968671875,
7850,502392150,16.41407036781311,window_147M_1024_b64k_s30k,1.0,0.953828125,
7900,505592100,16.454443216323853,window_147M_1024_b64k_s30k,1.0,0.965234375,
7950,508792050,16.43327236175537,window_147M_1024_b64k_s30k,1.0,0.961484375,
8000,511992000,13.215143918991089,window_147M_1024_b64k_s30k,1.0,,0.955703125
8000,511992000,29.871232509613037,window_147M_1024_b64k_s30k,1.0,0.970390625,
8050,515191950,16.452665090560913,window_147M_1024_b64k_s30k,1.0,0.94765625,
8100,518391900,16.455072164535522,window_147M_1024_b64k_s30k,1.0,0.9575,
8150,521591850,16.431732177734375,window_147M_1024_b64k_s30k,1.0,0.960546875,
8200,524791800,17.425835132598877,window_147M_1024_b64k_s30k,1.0,0.958828125,
8250,527991750,16.469301462173462,window_147M_1024_b64k_s30k,1.0,0.960703125,
8300,531191700,16.440404415130615,window_147M_1024_b64k_s30k,1.0,0.95015625,
8350,534391650,16.425112009048462,window_147M_1024_b64k_s30k,1.0,0.95828125,
8400,537591600,16.447278261184692,window_147M_1024_b64k_s30k,1.0,0.9678125,
8450,540791550,16.407292127609253,window_147M_1024_b64k_s30k,1.0,0.956796875,
8500,543991500,13.17766785621643,window_147M_1024_b64k_s30k,1.0,,0.9544921875
8500,543991500,29.824159383773804,window_147M_1024_b64k_s30k,1.0,0.97234375,
8550,547191450,16.44581913948059,window_147M_1024_b64k_s30k,1.0,0.959609375,
8600,550391400,16.404618501663208,window_147M_1024_b64k_s30k,1.0,0.956640625,
8650,553591350,16.391355752944946,window_147M_1024_b64k_s30k,1.0,0.9553125,
8700,556791300,16.431655883789062,window_147M_1024_b64k_s30k,1.0,0.952265625,
8750,559991250,16.396178245544434,window_147M_1024_b64k_s30k,1.0,0.944296875,
8800,563191200,16.396149396896362,window_147M_1024_b64k_s30k,1.0,0.94875,
8850,566391150,16.421858549118042,window_147M_1024_b64k_s30k,1.0,0.9528125,
8900,569591100,16.42809510231018,window_147M_1024_b64k_s30k,1.0,0.948671875,
8950,572791050,16.419513702392578,window_147M_1024_b64k_s30k,1.0,0.956015625,
9000,575991000,13.13843059539795,window_147M_1024_b64k_s30k,1.0,,0.9483984375
9000,575991000,29.766998767852783,window_147M_1024_b64k_s30k,1.0,0.94875,
9050,579190950,16.411526203155518,window_147M_1024_b64k_s30k,1.0,0.961484375,
9100,582390900,16.44192862510681,window_147M_1024_b64k_s30k,1.0,0.970625,
9150,585590850,16.440385341644287,window_147M_1024_b64k_s30k,1.0,0.951953125,
9200,588790800,16.423938751220703,window_147M_1024_b64k_s30k,1.0,0.946953125,
9250,591990750,16.414734363555908,window_147M_1024_b64k_s30k,1.0,0.93171875,
9300,595190700,16.420763731002808,window_147M_1024_b64k_s30k,1.0,0.94484375,
9350,598390650,16.427197217941284,window_147M_1024_b64k_s30k,1.0,0.962421875,
9400,601590600,16.427498817443848,window_147M_1024_b64k_s30k,1.0,0.95015625,
9450,604790550,16.4802463054657,window_147M_1024_b64k_s30k,1.0,0.9515625,
9500,607990500,13.160990476608276,window_147M_1024_b64k_s30k,1.0,,0.9403125
9500,607990500,29.801379680633545,window_147M_1024_b64k_s30k,1.0,0.952890625,
9550,611190450,16.425008058547974,window_147M_1024_b64k_s30k,1.0,0.941953125,
9600,614390400,16.45454239845276,window_147M_1024_b64k_s30k,1.0,0.946484375,
9650,617590350,16.43873167037964,window_147M_1024_b64k_s30k,1.0,0.94765625,
9700,620790300,16.39756441116333,window_147M_1024_b64k_s30k,1.0,0.941796875,
9750,623990250,16.436486959457397,window_147M_1024_b64k_s30k,1.0,0.934375,
9800,627190200,16.42920994758606,window_147M_1024_b64k_s30k,1.0,0.95171875,
9850,630390150,16.42203187942505,window_147M_1024_b64k_s30k,1.0,0.933671875,
9900,633590100,16.457934379577637,window_147M_1024_b64k_s30k,1.0,0.948046875,
9950,636790050,16.432803869247437,window_147M_1024_b64k_s30k,1.0,0.9603125,
10000,639990000,13.251250505447388,window_147M_1024_b64k_s30k,1.0,,0.9359375
10000,639990000,33.01421546936035,window_147M_1024_b64k_s30k,1.0,0.964140625,
10050,643189950,16.451112508773804,window_147M_1024_b64k_s30k,1.0,0.953671875,
10100,646389900,16.437172651290894,window_147M_1024_b64k_s30k,1.0,0.948359375,
10150,649589850,16.44988465309143,window_147M_1024_b64k_s30k,1.0,0.935390625,
10200,652789800,16.41530680656433,window_147M_1024_b64k_s30k,1.0,0.932109375,
10250,655989750,16.42892289161682,window_147M_1024_b64k_s30k,1.0,0.9275,
10300,659189700,16.468584775924683,window_147M_1024_b64k_s30k,1.0,0.94078125,
10350,662389650,16.436104774475098,window_147M_1024_b64k_s30k,1.0,0.944921875,
10400,665589600,16.419854402542114,window_147M_1024_b64k_s30k,1.0,0.934140625,
10450,668789550,16.4007830619812,window_147M_1024_b64k_s30k,1.0,0.936953125,
10500,671989500,13.156180143356323,window_147M_1024_b64k_s30k,1.0,,0.935
10500,671989500,29.788682460784912,window_147M_1024_b64k_s30k,1.0,0.943203125,
10550,675189450,16.426040410995483,window_147M_1024_b64k_s30k,1.0,0.958046875,
10600,678389400,16.442127466201782,window_147M_1024_b64k_s30k,1.0,0.933203125,
10650,681589350,16.423746585845947,window_147M_1024_b64k_s30k,1.0,0.95171875,
10700,684789300,16.439177751541138,window_147M_1024_b64k_s30k,1.0,0.952421875,
10750,687989250,16.44711422920227,window_147M_1024_b64k_s30k,1.0,0.921953125,
10800,691189200,16.411893606185913,window_147M_1024_b64k_s30k,1.0,0.923046875,
10850,694389150,16.446467876434326,window_147M_1024_b64k_s30k,1.0,0.939765625,
10900,697589100,16.44865345954895,window_147M_1024_b64k_s30k,1.0,0.93453125,
10950,700789050,16.4719717502594,window_147M_1024_b64k_s30k,1.0,0.929140625,
11000,703989000,13.186195135116577,window_147M_1024_b64k_s30k,1.0,,0.9239453125
11000,703989000,29.842238187789917,window_147M_1024_b64k_s30k,1.0,0.936171875,
11050,707188950,16.41635537147522,window_147M_1024_b64k_s30k,1.0,0.944140625,
11100,710388900,16.417405128479004,window_147M_1024_b64k_s30k,1.0,0.936875,
11150,713588850,16.434714317321777,window_147M_1024_b64k_s30k,1.0,0.941015625,
11200,716788800,16.41767430305481,window_147M_1024_b64k_s30k,1.0,0.928671875,
11250,719988750,16.458058834075928,window_147M_1024_b64k_s30k,1.0,0.935234375,
11300,723188700,16.443490028381348,window_147M_1024_b64k_s30k,1.0,0.951953125,
11350,726388650,16.48245882987976,window_147M_1024_b64k_s30k,1.0,0.932578125,
11400,729588600,16.41822361946106,window_147M_1024_b64k_s30k,1.0,0.926328125,
11450,732788550,16.465211153030396,window_147M_1024_b64k_s30k,1.0,0.93453125,
11500,735988500,13.17833685874939,window_147M_1024_b64k_s30k,1.0,,0.9227734375
11500,735988500,29.824974298477173,window_147M_1024_b64k_s30k,1.0,0.91984375,
11550,739188450,16.441513538360596,window_147M_1024_b64k_s30k,1.0,0.936953125,
11600,742388400,16.427558183670044,window_147M_1024_b64k_s30k,1.0,0.9240625,
11650,745588350,16.497398376464844,window_147M_1024_b64k_s30k,1.0,0.93671875,
11700,748788300,16.42689061164856,window_147M_1024_b64k_s30k,1.0,0.940703125,
11750,751988250,16.451731204986572,window_147M_1024_b64k_s30k,1.0,0.9346875,
11800,755188200,16.48063588142395,window_147M_1024_b64k_s30k,1.0,0.9284375,
11850,758388150,16.425514221191406,window_147M_1024_b64k_s30k,1.0,0.938671875,
11900,761588100,16.447909355163574,window_147M_1024_b64k_s30k,1.0,0.9403125,
11950,764788050,16.4183247089386,window_147M_1024_b64k_s30k,1.0,0.921484375,
12000,767988000,13.205575704574585,window_147M_1024_b64k_s30k,1.0,,0.9223828125
12000,767988000,29.832780599594116,window_147M_1024_b64k_s30k,1.0,0.91921875,
12050,771187950,16.447616815567017,window_147M_1024_b64k_s30k,1.0,0.919765625,
12100,774387900,16.407294273376465,window_147M_1024_b64k_s30k,1.0,0.93,
12150,777587850,16.421159267425537,window_147M_1024_b64k_s30k,1.0,0.93453125,
12200,780787800,16.438955783843994,window_147M_1024_b64k_s30k,1.0,0.92078125,
12250,783987750,16.397385358810425,window_147M_1024_b64k_s30k,1.0,0.9334375,
12300,787187700,16.44655990600586,window_147M_1024_b64k_s30k,1.0,0.92546875,
12350,790387650,16.424561023712158,window_147M_1024_b64k_s30k,1.0,0.922265625,
12400,793587600,16.47408413887024,window_147M_1024_b64k_s30k,1.0,0.925234375,
12450,796787550,16.435932874679565,window_147M_1024_b64k_s30k,1.0,0.9321875,
12500,799987500,13.153307676315308,window_147M_1024_b64k_s30k,1.0,,0.9133203125
12500,799987500,29.772826671600342,window_147M_1024_b64k_s30k,1.0,0.9309375,
12550,803187450,16.463701725006104,window_147M_1024_b64k_s30k,1.0,0.93578125,
12600,806387400,16.398585319519043,window_147M_1024_b64k_s30k,1.0,0.925234375,
12650,809587350,16.44837212562561,window_147M_1024_b64k_s30k,1.0,0.92484375,
12700,812787300,16.42977285385132,window_147M_1024_b64k_s30k,1.0,0.92421875,
12750,815987250,16.464738368988037,window_147M_1024_b64k_s30k,1.0,0.947421875,
12800,819187200,16.451457023620605,window_147M_1024_b64k_s30k,1.0,0.918671875,
12850,822387150,16.38769793510437,window_147M_1024_b64k_s30k,1.0,0.92796875,
12900,825587100,16.476515531539917,window_147M_1024_b64k_s30k,1.0,0.927578125,
12950,828787050,16.428634881973267,window_147M_1024_b64k_s30k,1.0,0.9125,
13000,831987000,13.213269472122192,window_147M_1024_b64k_s30k,1.0,,0.922265625
13000,831987000,29.869779348373413,window_147M_1024_b64k_s30k,1.0,0.9259375,
13050,835186950,16.482027053833008,window_147M_1024_b64k_s30k,1.0,0.9234375,
13100,838386900,16.46126699447632,window_147M_1024_b64k_s30k,1.0,0.92375,
13150,841586850,16.4246826171875,window_147M_1024_b64k_s30k,1.0,0.91703125,
13200,844786800,16.42972707748413,window_147M_1024_b64k_s30k,1.0,0.931171875,
13250,847986750,16.41245198249817,window_147M_1024_b64k_s30k,1.0,0.924609375,
13300,851186700,16.41410541534424,window_147M_1024_b64k_s30k,1.0,0.91703125,
13350,854386650,16.452282667160034,window_147M_1024_b64k_s30k,1.0,0.933125,
13400,857586600,16.406588792800903,window_147M_1024_b64k_s30k,1.0,0.920859375,
13450,860786550,16.42416214942932,window_147M_1024_b64k_s30k,1.0,0.9209375,
13500,863986500,13.18557095527649,window_147M_1024_b64k_s30k,1.0,,0.9116796875
13500,863986500,29.83127522468567,window_147M_1024_b64k_s30k,1.0,0.924921875,
13550,867186450,16.40394115447998,window_147M_1024_b64k_s30k,1.0,0.908359375,
13600,870386400,16.420713186264038,window_147M_1024_b64k_s30k,1.0,0.915625,
13650,873586350,16.428704977035522,window_147M_1024_b64k_s30k,1.0,0.910859375,
13700,876786300,16.42336130142212,window_147M_1024_b64k_s30k,1.0,0.926171875,
13750,879986250,16.433415174484253,window_147M_1024_b64k_s30k,1.0,0.9371875,
13800,883186200,16.461457014083862,window_147M_1024_b64k_s30k,1.0,0.928359375,
13850,886386150,16.40019655227661,window_147M_1024_b64k_s30k,1.0,0.9115625,
13900,889586100,16.390894651412964,window_147M_1024_b64k_s30k,1.0,0.913046875,
13950,892786050,16.42111825942993,window_147M_1024_b64k_s30k,1.0,0.9071875,
14000,895986000,13.177045345306396,window_147M_1024_b64k_s30k,1.0,,0.9086328125
14000,895986000,29.799079656600952,window_147M_1024_b64k_s30k,1.0,0.920390625,
14050,899185950,16.426021814346313,window_147M_1024_b64k_s30k,1.0,0.917890625,
14100,902385900,16.42630124092102,window_147M_1024_b64k_s30k,1.0,0.914140625,
14150,905585850,16.44590425491333,window_147M_1024_b64k_s30k,1.0,0.925859375,
14200,908785800,17.431124925613403,window_147M_1024_b64k_s30k,1.0,0.91296875,
14250,911985750,16.414953231811523,window_147M_1024_b64k_s30k,1.0,0.911953125,
14300,915185700,16.44731640815735,window_147M_1024_b64k_s30k,1.0,0.91515625,
14350,918385650,16.420051097869873,window_147M_1024_b64k_s30k,1.0,0.916484375,
14400,921585600,16.426090002059937,window_147M_1024_b64k_s30k,1.0,0.9071875,
14450,924785550,16.432947397232056,window_147M_1024_b64k_s30k,1.0,0.915078125,
14500,927985500,13.259359121322632,window_147M_1024_b64k_s30k,1.0,,0.9025390625
14500,927985500,29.89037775993347,window_147M_1024_b64k_s30k,1.0,0.912578125,
14550,931185450,16.427568912506104,window_147M_1024_b64k_s30k,1.0,0.895859375,
14600,934385400,16.441511392593384,window_147M_1024_b64k_s30k,1.0,0.905546875,
14650,937585350,16.424577474594116,window_147M_1024_b64k_s30k,1.0,0.906796875,
14700,940785300,16.44013738632202,window_147M_1024_b64k_s30k,1.0,0.915546875,
14750,943985250,16.44307518005371,window_147M_1024_b64k_s30k,1.0,0.913828125,
14800,947185200,16.453136920928955,window_147M_1024_b64k_s30k,1.0,0.919765625,
14850,950385150,16.395734786987305,window_147M_1024_b64k_s30k,1.0,0.91609375,
14900,953585100,16.386038303375244,window_147M_1024_b64k_s30k,1.0,0.911796875,
14950,956785050,16.446574687957764,window_147M_1024_b64k_s30k,1.0,0.908359375,
15000,959985000,13.174975156784058,window_147M_1024_b64k_s30k,1.0,,0.908125
15000,959985000,32.84862160682678,window_147M_1024_b64k_s30k,1.0,0.90296875,
15050,963184950,16.426376819610596,window_147M_1024_b64k_s30k,1.0,0.91328125,
15100,966384900,16.440261363983154,window_147M_1024_b64k_s30k,1.0,0.922890625,
