step,seen_tokens,time_delta_s,run_name,local_window,global_window,mem_freq,lr_mult,train_loss,val_loss,train_perplexity,val_perplexity,grad_norm
1908,95398092,0.9773859977722168,smollm-135M-50k/baseline,8192,50000,1000000,0.9545,2.681274175643921,,14.603689193725586,,0.341796875
1909,95448091,0.9748272895812988,smollm-135M-50k/baseline,8192,50000,1000000,0.955,2.8116796016693115,,16.637840270996094,,0.35546875
1910,95498090,1.0247037410736084,smollm-135M-50k/baseline,8192,50000,1000000,0.9555,2.871154546737671,,17.657392501831055,,0.34765625
1911,95548089,1.0524814128875732,smollm-135M-50k/baseline,8192,50000,1000000,0.956,2.6292617321014404,,13.863531112670898,,0.380859375
1912,95598088,0.9963903427124023,smollm-135M-50k/baseline,8192,50000,1000000,0.9565,2.634308099746704,,13.93366813659668,,0.37109375
1913,95648087,1.1383209228515625,smollm-135M-50k/baseline,8192,50000,1000000,0.957,2.9203853607177734,,18.548433303833008,,0.68359375
1914,95698086,1.1988029479980469,smollm-135M-50k/baseline,8192,50000,1000000,0.9575,2.869723320007324,,17.632139205932617,,1.484375
1915,95748085,1.0639526844024658,smollm-135M-50k/baseline,8192,50000,1000000,0.958,2.7296833992004395,,15.328033447265625,,0.396484375
1916,95798084,0.9677679538726807,smollm-135M-50k/baseline,8192,50000,1000000,0.9585,2.873427391052246,,17.69757080078125,,0.349609375
1917,95848083,1.0251436233520508,smollm-135M-50k/baseline,8192,50000,1000000,0.959,2.927976369857788,,18.68977165222168,,0.35546875
1918,95898082,1.0322937965393066,smollm-135M-50k/baseline,8192,50000,1000000,0.9595,3.0103964805603027,,20.29544448852539,,0.357421875
1919,95948081,1.0087828636169434,smollm-135M-50k/baseline,8192,50000,1000000,0.96,2.950072765350342,,19.107343673706055,,0.337890625
1920,95998080,0.9431421756744385,smollm-135M-50k/baseline,8192,50000,1000000,0.9605,2.795257568359375,,16.366844177246094,,0.349609375
1921,96048079,0.9865202903747559,smollm-135M-50k/baseline,8192,50000,1000000,0.961,2.7131874561309814,,15.07725715637207,,0.3671875
1922,96098078,0.9910051822662354,smollm-135M-50k/baseline,8192,50000,1000000,0.9615,2.620140314102173,,13.737650871276855,,0.373046875
1923,96148077,0.9627981185913086,smollm-135M-50k/baseline,8192,50000,1000000,0.962,2.671736001968384,,14.465058326721191,,0.341796875
1924,96198076,0.9526388645172119,smollm-135M-50k/baseline,8192,50000,1000000,0.9625,2.8335745334625244,,17.006141662597656,,0.357421875
1925,96248075,0.9507646560668945,smollm-135M-50k/baseline,8192,50000,1000000,0.963,2.826674461364746,,16.889202117919922,,0.3515625
1926,96298074,1.0229344367980957,smollm-135M-50k/baseline,8192,50000,1000000,0.9635,2.7397515773773193,,15.483138084411621,,0.35546875
1927,96348073,1.019765853881836,smollm-135M-50k/baseline,8192,50000,1000000,0.964,2.80548357963562,,16.535070419311523,,0.357421875
1928,96398072,0.9559357166290283,smollm-135M-50k/baseline,8192,50000,1000000,0.9645,2.970240592956543,,19.496610641479492,,0.357421875
1929,96448071,1.0613698959350586,smollm-135M-50k/baseline,8192,50000,1000000,0.965,2.9194631576538086,,18.531335830688477,,0.50390625
1930,96498070,1.1600439548492432,smollm-135M-50k/baseline,8192,50000,1000000,0.9655,2.7670109272003174,,15.911004066467285,,0.63671875
1931,96548069,1.1040210723876953,smollm-135M-50k/baseline,8192,50000,1000000,0.966,2.7884371280670166,,16.25559425354004,,0.42578125
1932,96598068,0.9333736896514893,smollm-135M-50k/baseline,8192,50000,1000000,0.9665,2.8102734088897705,,16.614459991455078,,0.361328125
1933,96648067,1.0774569511413574,smollm-135M-50k/baseline,8192,50000,1000000,0.967,2.7495553493499756,,15.6356782913208,,0.365234375
1934,96698066,1.0640573501586914,smollm-135M-50k/baseline,8192,50000,1000000,0.9675,2.790966749191284,,16.29676628112793,,0.333984375
1935,96748065,1.1177825927734375,smollm-135M-50k/baseline,8192,50000,1000000,0.968,2.9545488357543945,,19.19306182861328,,0.443359375
