,impl,context_length,time_taken_ms,memory_used_mb
263,sdpa_causal,12928,4.764823,257.578125
264,sdpa_causal,12928,4.614217,257.578125
265,sdpa_causal,12928,4.538665,257.578125
266,sdpa_causal,12928,4.520648,257.578125
267,sdpa_causal,12928,4.590402,257.578125
268,sdpa_causal,12928,4.565085,257.578125
269,sdpa_causal,12928,4.49554,257.578125
270,sdpa_causal,12928,4.588569,257.578125
271,sdpa_causal,12928,4.53526,257.578125
272,sdpa_causal,12928,4.5421,257.578125
273,sdpa_causal,12928,4.494168,257.578125
274,sdpa_causal,12928,4.519967,257.578125
275,sdpa_causal,12928,4.507648,257.578125
276,sdpa_causal,12928,4.518896,257.578125
277,sdpa_causal,12928,4.615149,257.578125
278,sdpa_causal,12928,4.576832,257.578125
279,sdpa_causal,12928,4.524994,257.578125
280,sdpa_causal,12928,4.568399,257.578125
281,sdpa_causal,12928,4.559877,257.578125
282,sdpa_causal,12928,4.501349,257.578125
283,sdpa_causal,12928,4.510693,257.578125
284,sdpa_causal,12928,4.542751,257.578125
285,sdpa_causal,12928,4.513687,257.578125
286,sdpa_causal,12928,4.58248,257.578125
287,sdpa_causal,12928,4.548409,257.578125
288,sdpa_causal,12928,4.534559,257.578125
289,sdpa_causal,12928,4.473257,257.578125
290,sdpa_causal,12928,4.539746,257.578125
291,sdpa_causal,12928,4.56191,257.578125
292,sdpa_causal,12928,4.533928,257.578125
293,sdpa_causal,12928,4.603653,257.578125
294,sdpa_causal,12928,4.518245,257.578125
295,sdpa_causal,12928,4.556702,257.578125
296,sdpa_causal,12928,4.561148,257.578125
297,sdpa_causal,12928,4.607889,257.578125
298,sdpa_causal,12928,4.533577,257.578125
299,sdpa_causal,12928,4.60248,257.578125
300,sdpa_causal,19328,9.163299,382.359375
301,sdpa_causal,19328,9.312561,382.359375
302,sdpa_causal,19328,9.368165,382.359375
303,sdpa_causal,19328,9.259442,382.359375
304,sdpa_causal,19328,9.27769,382.359375
305,sdpa_causal,19328,9.197218,382.359375
306,sdpa_causal,19328,9.154665,382.359375
307,sdpa_causal,19328,9.156658,382.359375
308,sdpa_causal,19328,9.089639,382.359375
309,sdpa_causal,19328,9.082077,382.359375
310,sdpa_causal,19328,9.265761,382.359375
311,sdpa_causal,19328,9.346913,382.359375
312,sdpa_causal,19328,9.381454,382.359375
313,sdpa_causal,19328,9.277369,382.359375
314,sdpa_causal,19328,9.179773,382.359375
315,sdpa_causal,19328,9.255366,382.359375
316,sdpa_causal,19328,9.254675,382.359375
317,sdpa_causal,19328,9.188155,382.359375
318,sdpa_causal,19328,9.166814,382.359375
319,sdpa_causal,19328,9.250128,382.359375
320,sdpa_causal,19328,9.215677,382.359375
321,sdpa_causal,19328,9.242126,382.359375
322,sdpa_causal,19328,9.172912,382.359375
323,sdpa_causal,19328,9.10389,382.359375
324,sdpa_causal,19328,9.083438,382.359375
325,sdpa_causal,19328,9.091922,382.359375
326,sdpa_causal,19328,9.106664,382.359375
327,sdpa_causal,19328,9.149358,382.359375
328,sdpa_causal,19328,14.780653,382.359375
329,sdpa_causal,19328,14.705171,382.359375
330,sdpa_causal,19328,9.337628,382.359375
331,sdpa_causal,19328,9.201025,382.359375
332,sdpa_causal,19328,9.021186,382.359375
333,sdpa_causal,19328,9.067555,382.359375
334,sdpa_causal,19328,9.149818,382.359375
335,sdpa_causal,19328,9.07776,382.359375
336,sdpa_causal,19328,9.33917,382.359375
337,sdpa_causal,19328,9.348564,382.359375
338,sdpa_causal,19328,9.342646,382.359375
339,sdpa_causal,19328,9.297098,382.359375
340,sdpa_causal,19328,9.306172,382.359375
341,sdpa_causal,19328,9.232601,382.359375
342,sdpa_causal,19328,9.219532,382.359375
343,sdpa_causal,19328,9.193633,382.359375
344,sdpa_causal,19328,9.208536,382.359375
345,sdpa_causal,19328,9.362065,382.359375
346,sdpa_causal,19328,9.485859,382.359375
347,sdpa_causal,19328,9.502385,382.359375
348,sdpa_causal,19328,9.461684,382.359375
349,sdpa_causal,19328,9.361304,382.359375
350,sdpa_causal,19328,9.253482,382.359375
351,sdpa_causal,19328,9.356406,382.359375
352,sdpa_causal,19328,9.410557,382.359375
353,sdpa_causal,19328,9.527581,382.359375
354,sdpa_causal,19328,10.307626,382.359375
355,sdpa_causal,19328,10.212244,382.359375
356,sdpa_causal,19328,10.361817,382.359375
357,sdpa_causal,19328,10.580884,382.359375
358,sdpa_causal,19328,10.03508,382.359375
359,sdpa_causal,19328,9.996472,382.359375
360,sdpa_causal,19328,9.946819,382.359375
361,sdpa_causal,19328,9.8342,382.359375
362,sdpa_causal,19328,9.577767,382.359375
363,sdpa_causal,19328,9.579419,382.359375
364,sdpa_causal,19328,9.662523,382.359375
365,sdpa_causal,19328,9.47959,382.359375
366,sdpa_causal,19328,9.582284,382.359375
367,sdpa_causal,19328,9.387573,382.359375
368,sdpa_causal,19328,9.323527,382.359375
369,sdpa_causal,19328,9.21811,382.359375
370,sdpa_causal,19328,9.241465,382.359375
371,sdpa_causal,19328,9.400182,382.359375
372,sdpa_causal,19328,9.378279,382.359375
373,sdpa_causal,19328,9.383318,382.359375
374,sdpa_causal,19328,9.308574,382.359375
375,sdpa_causal,19328,9.368665,382.359375
376,sdpa_causal,19328,9.310347,382.359375
377,sdpa_causal,19328,9.255816,382.359375
378,sdpa_causal,19328,9.303407,382.359375
379,sdpa_causal,19328,9.315605,382.359375
380,sdpa_causal,19328,9.317619,382.359375
381,sdpa_causal,19328,9.248435,382.359375
382,sdpa_causal,19328,9.294944,382.359375
383,sdpa_causal,19328,9.291519,382.359375
384,sdpa_causal,19328,9.252531,382.359375
385,sdpa_causal,19328,9.340052,382.359375
386,sdpa_causal,19328,9.180874,382.359375
387,sdpa_causal,19328,9.114796,382.359375
388,sdpa_causal,19328,9.088266,382.359375
389,sdpa_causal,19328,9.359121,382.359375
390,sdpa_causal,19328,9.289537,382.359375
391,sdpa_causal,19328,9.329385,382.359375
392,sdpa_causal,19328,9.173694,382.359375
393,sdpa_causal,19328,9.222646,382.359375
394,sdpa_causal,19328,9.068087,382.359375
395,sdpa_causal,19328,9.090039,382.359375
396,sdpa_causal,19328,8.998972,382.359375
397,sdpa_causal,19328,9.106713,382.359375
398,sdpa_causal,19328,9.29208,382.359375
399,sdpa_causal,19328,9.211069,382.359375
400,sdpa_causal,25728,17.373324,507.640625
401,sdpa_causal,25728,17.337791,507.640625
402,sdpa_causal,25728,17.301266,507.640625
403,sdpa_causal,25728,17.222558,507.640625
404,sdpa_causal,25728,16.775451,507.640625
405,sdpa_causal,25728,16.581081,507.640625
406,sdpa_causal,25728,15.991931,507.640625
407,sdpa_causal,25728,15.814897,507.640625
408,sdpa_causal,25728,15.934385,507.640625
409,sdpa_causal,25728,15.83647,507.640625
410,sdpa_causal,25728,15.771101,507.640625
411,sdpa_causal,25728,15.849499,507.640625
412,sdpa_causal,25728,16.449915,507.640625
413,sdpa_causal,25728,16.770293,507.640625
414,sdpa_causal,25728,16.818335,507.640625
415,sdpa_causal,25728,16.861169,507.640625
416,sdpa_causal,25728,16.640179,507.640625
417,sdpa_causal,25728,16.175655,507.640625
418,sdpa_causal,25728,15.980635,507.640625
419,sdpa_causal,25728,15.888116,507.640625
420,sdpa_causal,25728,15.846344,507.640625
421,sdpa_causal,25728,15.808848,507.640625
422,sdpa_causal,25728,15.854727,507.640625
423,sdpa_causal,25728,15.944911,507.640625
424,sdpa_causal,25728,16.699878,507.640625
425,sdpa_causal,25728,17.733471,507.640625
426,sdpa_causal,25728,17.349468,507.640625
427,sdpa_causal,25728,17.385431,507.640625
428,sdpa_causal,25728,16.926345,507.640625
429,sdpa_causal,25728,16.944804,507.640625
430,sdpa_causal,25728,16.766027,507.640625
431,sdpa_causal,25728,16.448283,507.640625
432,sdpa_causal,25728,16.248564,507.640625
433,sdpa_causal,25728,15.919694,507.640625
434,sdpa_causal,25728,15.82318,507.640625
435,sdpa_causal,25728,15.815358,507.640625
436,sdpa_causal,25728,15.679866,507.640625
437,sdpa_causal,25728,15.786916,507.640625
438,sdpa_causal,25728,15.639505,507.640625
439,sdpa_causal,25728,16.120092,507.640625
440,sdpa_causal,25728,16.020294,507.640625
441,sdpa_causal,25728,16.096357,507.640625
442,sdpa_causal,25728,15.845433,507.640625
443,sdpa_causal,25728,15.664062,507.640625
444,sdpa_causal,25728,15.88402,507.640625
445,sdpa_causal,25728,15.902978,507.640625
446,sdpa_causal,25728,16.255905,507.640625
447,sdpa_causal,25728,16.374992,507.640625
448,sdpa_causal,25728,16.206191,507.640625
449,sdpa_causal,25728,16.087325,507.640625
450,sdpa_causal,25728,15.860906,507.640625
451,sdpa_causal,25728,15.867305,507.640625
452,sdpa_causal,25728,16.127234,507.640625
453,sdpa_causal,25728,16.425709,507.640625
454,sdpa_causal,25728,16.905686,507.640625
455,sdpa_causal,25728,16.738685,507.640625
456,sdpa_causal,25728,16.431869,507.640625
457,sdpa_causal,25728,16.531567,507.640625
458,sdpa_causal,25728,16.505457,507.640625
459,sdpa_causal,25728,16.539559,507.640625
460,sdpa_causal,25728,16.692377,507.640625
461,sdpa_causal,25728,16.764935,507.640625
462,sdpa_causal,25728,16.841779,507.640625
463,sdpa_causal,25728,16.522733,507.640625
464,sdpa_causal,25728,16.296306,507.640625
465,sdpa_causal,25728,15.801817,507.640625
466,sdpa_causal,25728,15.942547,507.640625
467,sdpa_causal,25728,16.113213,507.640625
468,sdpa_causal,25728,16.173192,507.640625
469,sdpa_causal,25728,16.157778,507.640625
470,sdpa_causal,25728,16.43961,507.640625
471,sdpa_causal,25728,16.553821,507.640625
472,sdpa_causal,25728,16.469985,507.640625
473,sdpa_causal,25728,16.630324,507.640625
474,sdpa_causal,25728,16.803393,507.640625
475,sdpa_causal,25728,16.799857,507.640625
476,sdpa_causal,25728,16.850112,507.640625
477,sdpa_causal,25728,16.655831,507.640625
478,sdpa_causal,25728,16.340041,507.640625
479,sdpa_causal,25728,15.965091,507.640625
480,sdpa_causal,25728,15.952251,507.640625
481,sdpa_causal,25728,16.329766,507.640625
482,sdpa_causal,25728,16.496895,507.640625
483,sdpa_causal,25728,16.547872,507.640625
484,sdpa_causal,25728,16.518847,507.640625
485,sdpa_causal,25728,16.198129,507.640625
486,sdpa_causal,25728,16.113253,507.640625
487,sdpa_causal,25728,16.130779,507.640625
488,sdpa_causal,25728,16.150297,507.640625
489,sdpa_causal,25728,16.041676,507.640625
490,sdpa_causal,25728,15.875778,507.640625
491,sdpa_causal,25728,15.904009,507.640625
492,sdpa_causal,25728,15.897441,507.640625
493,sdpa_causal,25728,15.873044,507.640625
494,sdpa_causal,25728,15.863049,507.640625
495,sdpa_causal,25728,15.913004,507.640625
496,sdpa_causal,25728,15.848497,507.640625
497,sdpa_causal,25728,16.178249,507.640625
498,sdpa_causal,25728,16.397987,507.640625
499,sdpa_causal,25728,16.665868,507.640625
500,sdpa_causal,32128,25.220647,633.421875
501,sdpa_causal,32128,25.712471,633.421875
502,sdpa_causal,32128,24.798728,633.421875
503,sdpa_causal,32128,25.347146,633.421875
504,sdpa_causal,32128,25.024264,633.421875
505,sdpa_causal,32128,24.518429,633.421875
506,sdpa_causal,32128,25.197462,633.421875
507,sdpa_causal,32128,25.515117,633.421875
508,sdpa_causal,32128,25.781935,633.421875
509,sdpa_causal,32128,25.66489,633.421875
510,sdpa_causal,32128,24.754151,633.421875
511,sdpa_causal,32128,25.630829,633.421875
512,sdpa_causal,32128,25.180017,633.421875
513,sdpa_causal,32128,24.39834,633.421875
514,sdpa_causal,32128,25.43035,633.421875
515,sdpa_causal,32128,25.042852,633.421875
516,sdpa_causal,32128,25.355027,633.421875
517,sdpa_causal,32128,25.492953,633.421875
518,sdpa_causal,32128,24.549496,633.421875
519,sdpa_causal,32128,25.501076,633.421875
520,sdpa_causal,32128,25.214078,633.421875
521,sdpa_causal,32128,24.46533,633.421875
522,sdpa_causal,32128,25.526884,633.421875
523,sdpa_causal,32128,25.020649,633.421875
524,sdpa_causal,32128,25.604801,633.421875
525,sdpa_causal,32128,25.244162,633.421875
526,sdpa_causal,32128,24.563726,633.421875
527,sdpa_causal,32128,25.5173,633.421875
528,sdpa_causal,32128,25.272184,633.421875
529,sdpa_causal,32128,25.485402,633.421875
530,sdpa_causal,32128,25.871599,633.421875
531,sdpa_causal,32128,25.125575,633.421875
532,sdpa_causal,32128,25.972991,633.421875
533,sdpa_causal,32128,25.531451,633.421875
534,sdpa_causal,32128,25.420325,633.421875
535,sdpa_causal,32128,25.442207,633.421875
536,sdpa_causal,32128,24.845467,633.421875
537,sdpa_causal,32128,25.781334,633.421875
538,sdpa_causal,32128,25.582717,633.421875
539,sdpa_causal,32128,25.142711,633.421875
540,sdpa_causal,32128,25.545132,633.421875
541,sdpa_causal,32128,25.407176,633.421875
542,sdpa_causal,32128,25.89875,633.421875
543,sdpa_causal,32128,25.163893,633.421875
544,sdpa_causal,32128,24.645068,633.421875
545,sdpa_causal,32128,25.453405,633.421875
546,sdpa_causal,32128,24.901801,633.421875
547,sdpa_causal,32128,25.596038,633.421875
548,sdpa_causal,32128,25.627374,633.421875
549,sdpa_causal,32128,24.633952,633.421875
550,sdpa_causal,32128,25.652662,633.421875
551,sdpa_causal,32128,25.038145,633.421875
552,sdpa_causal,32128,25.147508,633.421875
553,sdpa_causal,32128,25.382789,633.421875
554,sdpa_causal,32128,24.542535,633.421875
555,sdpa_causal,32128,25.752591,633.421875
556,sdpa_causal,32128,25.485753,633.421875
557,sdpa_causal,32128,24.584979,633.421875
558,sdpa_causal,32128,24.254234,633.421875
559,sdpa_causal,32128,25.113677,633.421875
560,sdpa_causal,32128,25.443991,633.421875
561,sdpa_causal,32128,24.791566,633.421875
562,sdpa_causal,32128,25.881734,633.421875
563,sdpa_causal,32128,25.493294,633.421875
564,sdpa_causal,32128,25.063032,633.421875
565,sdpa_causal,32128,25.633914,633.421875
566,sdpa_causal,32128,25.106707,633.421875
567,sdpa_causal,32128,25.945269,633.421875
568,sdpa_causal,32128,25.567936,633.421875
569,sdpa_causal,32128,24.892046,633.421875
570,sdpa_causal,32128,25.588176,633.421875
571,sdpa_causal,32128,25.309901,633.421875
572,sdpa_causal,32128,25.861204,633.421875
573,sdpa_causal,32128,25.827173,633.421875
574,sdpa_causal,32128,24.94849,633.421875
575,sdpa_causal,32128,25.838048,633.421875
576,sdpa_causal,32128,24.928421,633.421875
577,sdpa_causal,32128,25.401036,633.421875
578,sdpa_causal,32128,25.488286,633.421875
579,sdpa_causal,32128,24.395815,633.421875
580,sdpa_causal,32128,25.881423,633.421875
581,sdpa_causal,32128,25.18235,633.421875
582,sdpa_causal,32128,25.030804,633.421875
583,sdpa_causal,32128,25.274157,633.421875
584,sdpa_causal,32128,24.738096,633.421875
585,sdpa_causal,32128,25.790568,633.421875
586,sdpa_causal,32128,25.149781,633.421875
587,sdpa_causal,32128,24.468705,633.421875
588,sdpa_causal,32128,25.347316,633.421875
589,sdpa_causal,32128,25.463069,633.421875
590,sdpa_causal,32128,25.662227,633.421875
591,sdpa_causal,32128,25.420485,633.421875
592,sdpa_causal,32128,24.367123,633.421875
593,sdpa_causal,32128,25.594325,633.421875
594,sdpa_causal,32128,25.198835,633.421875
595,sdpa_causal,32128,24.816924,633.421875
596,sdpa_causal,32128,25.673673,633.421875
597,sdpa_causal,32128,24.998916,633.421875
598,sdpa_causal,32128,25.551761,633.421875
599,sdpa_causal,32128,25.541897,633.421875
600,sdpa_causal,38528,36.641525,760.703125
601,sdpa_causal,38528,35.620221,760.703125
602,sdpa_causal,38528,35.717095,760.703125
603,sdpa_causal,38528,35.711146,760.703125
604,sdpa_causal,38528,35.679659,760.703125
605,sdpa_causal,38528,35.886899,760.703125
606,sdpa_causal,38528,36.22997,760.703125
607,sdpa_causal,38528,36.55051,760.703125
608,sdpa_causal,38528,36.485302,760.703125
