,impl,context_length,time_taken_ms,memory_used_mb
415,sdpa_causal,25728,16.794421,507.640625
416,sdpa_causal,25728,17.116774,507.640625
417,sdpa_causal,25728,17.066779,507.640625
418,sdpa_causal,25728,16.75977,507.640625
419,sdpa_causal,25728,16.21796,507.640625
420,sdpa_causal,25728,15.952291,507.640625
421,sdpa_causal,25728,15.886924,507.640625
422,sdpa_causal,25728,16.008064,507.640625
423,sdpa_causal,25728,16.251069,507.640625
424,sdpa_causal,25728,16.36607,507.640625
425,sdpa_causal,25728,16.771357,507.640625
426,sdpa_causal,25728,16.576415,507.640625
427,sdpa_causal,25728,16.442034,507.640625
428,sdpa_causal,25728,16.390647,507.640625
429,sdpa_causal,25728,16.102386,507.640625
430,sdpa_causal,25728,16.221093,507.640625
431,sdpa_causal,25728,16.605018,507.640625
432,sdpa_causal,25728,16.458999,507.640625
433,sdpa_causal,25728,16.510066,507.640625
434,sdpa_causal,25728,16.362185,507.640625
435,sdpa_causal,25728,16.162156,507.640625
436,sdpa_causal,25728,16.026562,507.640625
437,sdpa_causal,25728,16.329817,507.640625
438,sdpa_causal,25728,16.414673,507.640625
439,sdpa_causal,25728,16.623135,507.640625
440,sdpa_causal,25728,17.016073,507.640625
441,sdpa_causal,25728,17.070625,507.640625
442,sdpa_causal,25728,17.023825,507.640625
443,sdpa_causal,25728,16.650075,507.640625
444,sdpa_causal,25728,16.334042,507.640625
445,sdpa_causal,25728,16.508615,507.640625
446,sdpa_causal,25728,16.834992,507.640625
447,sdpa_causal,25728,17.025628,507.640625
448,sdpa_causal,25728,17.403282,507.640625
449,sdpa_causal,25728,17.511965,507.640625
450,sdpa_causal,25728,17.582942,507.640625
451,sdpa_causal,25728,17.627067,507.640625
452,sdpa_causal,25728,17.721769,507.640625
453,sdpa_causal,25728,17.663241,507.640625
454,sdpa_causal,25728,17.460247,507.640625
455,sdpa_causal,25728,17.332888,507.640625
456,sdpa_causal,25728,17.295792,507.640625
457,sdpa_causal,25728,17.451085,507.640625
458,sdpa_causal,25728,17.456201,507.640625
459,sdpa_causal,25728,17.610924,507.640625
460,sdpa_causal,25728,17.652186,507.640625
461,sdpa_causal,25728,17.456001,507.640625
462,sdpa_causal,25728,17.386087,507.640625
463,sdpa_causal,25728,17.194631,507.640625
464,sdpa_causal,25728,17.030425,507.640625
465,sdpa_causal,25728,17.160049,507.640625
466,sdpa_causal,25728,17.227139,507.640625
467,sdpa_causal,25728,16.998396,507.640625
468,sdpa_causal,25728,16.609405,507.640625
469,sdpa_causal,25728,16.39235,507.640625
470,sdpa_causal,25728,16.415495,507.640625
471,sdpa_causal,25728,16.349506,507.640625
472,sdpa_causal,25728,16.522755,507.640625
473,sdpa_causal,25728,16.877745,507.640625
474,sdpa_causal,25728,16.96042,507.640625
475,sdpa_causal,25728,16.931897,507.640625
476,sdpa_causal,25728,16.570947,507.640625
